antecedents|consequents|antecedent support|consequent support|support|confidence|lift|leverage|conviction
frozenset({'EXP_PREVIA_True', 'TIPO_ACCESO_Formación Profesional', 'SEXO_M'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.05834035383319292|0.16596461668070767|0.011162594776748105|0.19133574007220217|1.152870677490883|0.0014801603158053865|1.031374112408232
frozenset({'EXP_PREVIA_True', 'EDAD_FIN_(21.0, 25.0]', 'SEXO_M'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.2594776748104465|0.16596461668070767|0.04802021903959562|0.1850649350649351|1.1150866899597867|0.0049561062024785565|1.0234378408858251
frozenset({'EXP_PREVIA_True', 'EDAD_FIN_(21.0, 25.0]', 'TIPO_ACCESO_Otros', 'SEXO_M'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.22683235046335298|0.16596461668070767|0.040438079191238416|0.17827298050139276|1.0741625779449402|0.002791935095804096|1.014978652920766
frozenset({'EXP_PREVIA_True', 'EDAD_FIN_(21.0, 25.0]'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.3892165122156698|0.16596461668070767|0.06929233361415332|0.178030303030303|1.0727003537917241|0.004696164358477722|1.014678991687987
frozenset({'EDAD_FIN_(25.0, 29.0]', 'TIPO_ACCESO_Formación Profesional'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.05918281381634372|0.16596461668070767|0.010530749789385004|0.17793594306049823|1.072131799049804|0.0007084967802698291|1.0145625225658925
frozenset({'EDAD_FIN_(21.0, 25.0]', 'GRADO EN ENFERMERÍA', 'SEXO_M'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.09772535804549284|0.16596461668070767|0.017270429654591406|0.17672413793103448|1.0648302117976545|0.0010514780665862762|1.0130691567019676
frozenset({'EDAD_FIN_(21.0, 25.0]', 'GRADO EN ENFERMERÍA'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.12068239258635215|0.16596461668070767|0.02106149957877001|0.17452006980802792|1.0515498622443105|0.0010324925530653985|1.010364217002018
frozenset({'EDAD_FIN_(21.0, 25.0]', 'SEXO_M'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.5874052232518955|0.16596461668070767|0.10235888795282225|0.17425600573682326|1.0499587756832955|0.004870405239575909|1.0100411133640932
frozenset({'EXP_PREVIA_True', 'SEXO_M'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.33129738837405226|0.16596461668070767|0.05770850884582982|0.17418944691671961|1.0495577334525188|0.0027248647770106993|1.0099597058978036
frozenset({'GRADO EN ENFERMERÍA', 'SEXO_M'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.10783487784330244|0.16596461668070767|0.018744734625105307|0.173828125|1.0473806313451777|0.0008479604590306833|1.009518005341555
frozenset({'GRADO EN ENFERMERÍA'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.13331929233361414|0.16596461668070767|0.02316764953664701|0.17377567140600317|1.0470645784717043|0.00104136428835553|1.0094539151837707
frozenset({'GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.10341196293176075|0.16596461668070767|0.017902274641954506|0.1731160896130346|1.043090347059249|0.0007395478537852822|1.0086487024871245
frozenset({'EDAD_FIN_(21.0, 25.0]', 'GRADO EN ENFERMERÍA', 'TIPO_ACCESO_Otros'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.09835720303285594|0.16596461668070767|0.016849199663016005|0.17130620985010706|1.0321851324470916|0.0005253841638815301|1.0064457984757351
frozenset({'EDAD_FIN_(21.0, 25.0]'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.8466722830665543|0.16596461668070767|0.14427127211457455|0.17039800995024876|1.0267128822890623|0.0037536312012542428|1.0053440002829253
frozenset({'SEXO_M'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.6790227464195451|0.16596461668070767|0.11562763268744734|0.17028535980148882|1.0260341222556713|0.0029338828604461853|1.005207504979962
frozenset({'EXP_PREVIA_True', 'TIPO_ACCESO_Otros', 'SEXO_M'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.2525273799494524|0.16596461668070767|0.04296545914069082|0.1701417848206839|1.025169028335796|0.001054849325996525|1.0050335925626448
frozenset({'EXP_PREVIA_True', 'EDAD_FIN_(21.0, 25.0]', 'TIPO_ACCESO_Otros'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.34119629317607414|0.16596461668070767|0.05791912384161752|0.1697530864197531|1.022826972488563|0.0012926118317720253|1.0045630639236087
frozenset({'GRADO EN ENFERMERÍA', 'TIPO_ACCESO_Otros'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.10067396798652065|0.16596461668070767|0.017059814658803706|0.16945606694560666|1.0210373170783509|0.0003514981521949706|1.004203811653959
frozenset({'EDAD_FIN_(21.0, 25.0]', 'GRADO EN ENFERMERÍA', 'TIPO_ACCESO_Otros', 'SEXO_M'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.07834877843302443|0.16596461668070767|0.013268744734625105|0.1693548387096774|1.0204273784182085|0.0002656197545865095|1.0040814323455558
frozenset({'GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS', 'EDAD_FIN_(21.0, 25.0]'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.08993260320134794|0.16596461668070767|0.015164279696714406|0.1686182669789227|1.015989253319702|0.00023864967930451245|1.0031918554291206
frozenset({'GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS', 'TIPO_ACCESO_Otros'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.08887952822240944|0.16596461668070767|0.014953664700926706|0.16824644549763032|1.0137488873385136|0.00020280786873238393|1.0027433953297475
frozenset({'EXP_PREVIA_True'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.5111625947767481|0.16596461668070767|0.08572030328559394|0.1676967449526164|1.0104367322779477|0.0008853991819550433|1.0020811263940212
frozenset({'EDAD_FIN_(21.0, 25.0]', 'TIPO_ACCESO_Otros', 'SEXO_M'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.5324347093513058|0.16596461668070767|0.08909014321819714|0.16732594936708864|1.0082025477093108|0.0007248207732036827|1.0016348926513878
frozenset({'EXP_PREVIA_False', 'SEXO_M'})|frozenset({'TTO_PCTO_DIAS_TRABAJADOS_(50.0, 75.0]'})|0.3477253580454928|0.16596461668070767|0.05791912384161752|0.1665657177468201|1.003621862768911|0.00020901808343547906|1.000721233909994
